video_name,optimal_crf,optimal_preset,quality_score,file_size_mb,edge_density,motion_score,brightness,color_variance,resolution,fps,duration
video_006.mp4,30,faster,96.3802,1.9080677032470703,0.010055341458520013,0.026069371101787555,0.14278897883778285,0.15211294549758167,2211840,25.0,30.52
video_007.mp4,30,medium,94.66120000000001,4.571714401245117,0.006432780875326449,0.06471898413723283,0.4053109182662485,0.16353870507254523,2211840,24.0,38.958333333333336
video_008.mp4,26,medium,90.1174,7.924171447753906,0.029971522407232044,0.015835541923927412,0.3768694411950386,0.13828589524324322,2211840,23.976023976023978,31.281249999999996
video_009.mp4,26,faster,90.59380000000002,8.23565673828125,0.030578994007370852,0.06193462332967158,0.3987521097639379,0.19455050330010332,2211840,23.976023976023978,36.45308333333333
video_010.mp4,26,medium,90.1174,7.924171447753906,0.029971522407232044,0.015835541923927412,0.3768694411950386,0.13828589524324322,2211840,23.976023976023978,31.281249999999996
video_011.mp4,26,faster,90.59380000000002,8.23565673828125,0.030578994007370852,0.06193462332967158,0.3987521097639379,0.19455050330010332,2211840,23.976023976023978,36.45308333333333
video_012.mp4,30,faster,95.5531,1.510427474975586,0.009740644290123456,0.056406454484764584,0.636190951570443,0.21933148439742026,2073600,25.0,24.96
video_013.mp4,30,medium,93.5746,4.510149955749512,0.007344605610314616,0.18609105051742922,0.31409505589621356,0.23994296552202593,2073600,25.0,30.16
video_014.mp4,30,medium,94.16680000000001,4.336566925048828,0.00558056508299458,0.06224727892241966,0.4381406592489637,0.20866833230713788,921600,29.97002997002997,39.005633333333336
video_015.mp4,28,faster,91.0348,15.729789733886719,0.062281720196759253,0.1411716483630589,0.5416925068626506,0.2632840301139537,2211840,23.976023976023978,28.653624999999998
video_016.mp4,28,faster,90.59740000000002,3.463258743286133,0.06459271143353175,0.11996351408683328,0.47945959666418664,0.24232214602044344,921600,29.97002997002997,26.826800000000002
video_017.mp4,28,medium,91.17699999999999,18.724796295166016,0.025715559309309313,0.06427415651938931,0.6642055356520736,0.14958975001180844,2073600,25.0,36.12
video_018.mp4,28,medium,90.57910000000003,20.734177589416504,0.03763331283757716,0.18888447375664721,0.52823800980534,0.26403585230121074,2073600,29.97002997002997,30.03
video_019.mp4,28,medium,92.1163,20.098280906677246,0.1005296645929784,0.08147986713851212,0.4877123917649139,0.24899635671224946,2073600,24.0,31.875
video_020.mp4,30,faster,92.26900000000002,3.2171621322631836,0.06375503686556928,0.021025298138604924,0.4208693739241238,0.2236176791171351,2073600,29.97002997002997,25.558866666666667
video_021.mp4,30,medium,95.5795,6.235969543457031,0.01242066936728395,0.06438756517889911,0.5828926320829739,0.191359783780202,2073600,29.97002997002997,30.03
video_022.mp4,30,faster,90.7012,11.059377670288086,0.051086206183862434,0.1041138869556739,0.30897791740152847,0.20719372843132694,2073600,29.97002997002997,26.526500000000002
video_023.mp4,30,medium,96.0301,8.357603073120117,0.005412914134837963,0.05478435844294907,0.6081937798689595,0.18959980808656948,2073600,29.97002997002997,30.03
video_024.mp4,30,faster,95.87800000000001,1.9719839096069336,0.015456086391175126,0.039741282784481316,0.17881025620982277,0.14690495889734262,2073600,25.0,26.68
video_025.mp4,30,faster,97.17670000000003,0.9917526245117188,0.006735656415343916,0.004732760481189571,0.6018145734991528,0.17295173014459914,2073600,29.97002997002997,33.40003333333333
video_026.mp4,30,faster,95.98330000000001,1.3330087661743164,0.011189916791248714,0.01621066557410001,0.23686188312974682,0.23468627132557085,2211840,25.0,35.08
video_027.mp4,30,faster,97.17670000000003,0.9917526245117188,0.006735656415343916,0.004732760481189571,0.6018145734991528,0.17295173014459914,2073600,29.97002997002997,33.40003333333333
video_028.mp4,30,faster,95.87800000000001,1.9719839096069336,0.015456086391175126,0.039741282784481316,0.17881025620982277,0.14690495889734262,2073600,25.0,26.68
video_029.mp4,30,faster,96.38500000000002,1.8391265869140625,0.006501357676397464,0.053039119331125886,0.3786225969297184,0.21954824200563575,2211840,25.0,26.16
video_030.mp4,30,medium,93.4993,5.924333572387695,0.011250068893298059,0.1090132492468867,0.3793489279392313,0.31894574735491465,2073600,25.0,27.52
video_031.mp4,30,faster,92.90320000000001,5.014492988586426,0.014703815739329266,0.05852144084811297,0.5791944433547046,0.21044092223677408,2211840,25.0,40.36
video_032.mp4,30,medium,93.4993,5.924333572387695,0.011250068893298059,0.1090132492468867,0.3793489279392313,0.31894574735491465,2073600,25.0,27.52
video_033.mp4,30,medium,95.09440000000001,8.759199142456055,0.0010891815131723987,0.12463840990502173,0.4811898466104227,0.19653826397142218,2211840,29.97002997002997,40.3403
video_034.mp4,30,medium,95.6611,2.718790054321289,0.0033730443805874842,0.06557128038329528,0.5114528120408978,0.16398036459606163,2073600,25.0,28.92
video_035.mp4,30,faster,95.21740000000001,2.1511449813842773,0.002071609594508302,0.036715736526091926,0.3392039917512876,0.22226480662760634,2073600,25.0,28.96
video_036.mp4,30,medium,96.9118,2.2203245162963867,0.0027239138176638174,0.07928052022815299,0.36729271496704097,0.32907595199420153,2073600,25.0,25.76
